hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,158,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.6,0,1
Resort Hotel,4,4,6,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,103.22,0,0
Resort Hotel,185,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,26,0,0
Resort Hotel,34,1,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,64,0,0
Resort Hotel,12,1,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,64,0,0
Resort Hotel,185,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,26,0,0
Resort Hotel,185,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,26,0,0
Resort Hotel,33,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90,0,0
Resort Hotel,185,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,26,0,0
Resort Hotel,58,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90,0,0
Resort Hotel,349,1,3,27,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Group,0,0,0
Resort Hotel,73,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72,0,0
Resort Hotel,61,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89,0,1
Resort Hotel,36,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,79,0,1
Resort Hotel,159,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74,0,2
Resort Hotel,75,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,84.71,0,2
Resort Hotel,1,0,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,129,0,0
Resort Hotel,183,2,8,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,3,No Deposit,0,Transient,73.5,0,0
Resort Hotel,21,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,0,Transient,75.65,0,0
Resort Hotel,21,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,0,Transient-Party,75.65,0,0
Resort Hotel,6,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,0,0,1
Resort Hotel,6,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,0,0,1
Resort Hotel,68,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89,0,1
Resort Hotel,68,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,114,0,1
Resort Hotel,352,1,3,27,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Group,0,0,0
Resort Hotel,7,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,C,G,0,No Deposit,0,Transient,129,0,0
Resort Hotel,109,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,83,0,0
Resort Hotel,60,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95,0,2
Resort Hotel,67,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109,0,2
Resort Hotel,74,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,89.06,0,3
Resort Hotel,74,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,89.06,0,3
Resort Hotel,37,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,114,0,3
Resort Hotel,37,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,119,0,4
Resort Hotel,75,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.35,0,1
Resort Hotel,59,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74,0,0
Resort Hotel,61,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79,0,0
Resort Hotel,61,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79,0,2
Resort Hotel,61,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,94,0,1
Resort Hotel,354,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,0,0,0
Resort Hotel,54,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.13,0,1
Resort Hotel,73,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,78.6,0,2
Resort Hotel,81,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.29,0,0
Resort Hotel,81,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.29,0,0
Resort Hotel,55,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,74.2,0,0
Resort Hotel,80,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,63.14,0,1
Resort Hotel,77,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,74.6,0,1
Resort Hotel,80,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.5,0,2
Resort Hotel,77,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1
Resort Hotel,77,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1
Resort Hotel,80,1,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1
Resort Hotel,80,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1
Resort Hotel,98,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.5,0,0
Resort Hotel,56,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.09,0,2
Resort Hotel,119,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.8,0,0
Resort Hotel,64,0,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48.78,0,1
Resort Hotel,89,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,62,0,2
Resort Hotel,57,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,54.4,0,1
Resort Hotel,13,2,5,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,3,No Deposit,0,Transient,148.12,0,0
Resort Hotel,57,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,54.4,0,1
Resort Hotel,76,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.45,0,1
Resort Hotel,76,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.45,0,1
Resort Hotel,55,0,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,67.5,0,0
Resort Hotel,2,0,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,13,0,0
Resort Hotel,142,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,79.83,0,1
Resort Hotel,68,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.57,0,0
Resort Hotel,70,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.57,0,0
Resort Hotel,63,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,68.4,0,2
Resort Hotel,24,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,77,0,0
Resort Hotel,103,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,50.4,0,0
Resort Hotel,29,1,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,117,0,0
Resort Hotel,115,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,106,0,0
Resort Hotel,23,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,44.5,0,0
Resort Hotel,87,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,87,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,87,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,87,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,87,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,87,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58,0,1
Resort Hotel,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58,0,1
Resort Hotel,192,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,38.07,0,0
Resort Hotel,21,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,77,0,0
Resort Hotel,72,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,50.4,0,2
Resort Hotel,361,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,0,0,0
Resort Hotel,49,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,66,0,1
Resort Hotel,338,2,0,55,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Group,0,0,0
Resort Hotel,34,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117,0,0
Resort Hotel,34,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,122,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,170,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,44.5,0,0
Resort Hotel,38,2,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117,0,1
Resort Hotel,7,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,Transient,56.95,0,0
Resort Hotel,74,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86,0,2
Resort Hotel,74,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86,0,2
Resort Hotel,74,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86,0,2
Resort Hotel,74,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,86,0,2
Resort Hotel,102,3,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,71.67,0,0
Resort Hotel,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,37,0,0
Resort Hotel,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,37,0,0
Resort Hotel,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,37,0,0
Resort Hotel,43,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,52.2,0,0
Resort Hotel,91,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,106,0,0
Resort Hotel,1,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,56,0,0
Resort Hotel,328,2,5,20,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Group,0,0,0
Resort Hotel,328,2,5,6,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Group,0,0,0
Resort Hotel,328,2,5,5,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Group,0,0,0
Resort Hotel,4,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58,0,3
Resort Hotel,4,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58,0,3
Resort Hotel,4,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58,0,3
Resort Hotel,4,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58,0,3
Resort Hotel,16,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,68.86,0,1
Resort Hotel,21,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,47,0,1
Resort Hotel,22,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,47,0,1
Resort Hotel,77,0,3,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,66,0,2
Resort Hotel,330,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,0,0
Resort Hotel,94,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123.56,0,1
Resort Hotel,134,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,56,0,0
Resort Hotel,78,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Contract,50,0,0
Resort Hotel,77,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Contract,50,0,1
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,78,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,92,0,0
Resort Hotel,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,56,0,0
Resort Hotel,35,0,1,2,1,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,4,No Deposit,0,Transient,67.5,0,0
Resort Hotel,21,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,49.2,0,1
Resort Hotel,21,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,49.2,0,1
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,368,2,5,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,4,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,36.05,0,0
Resort Hotel,143,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,98,0,0
Resort Hotel,46,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,50.4,0,0
Resort Hotel,99,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,67,0,0
Resort Hotel,87,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,42.3,0,0
Resort Hotel,12,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,50.4,0,2
Resort Hotel,102,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,50.4,0,0
Resort Hotel,87,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,42.3,0,0
Resort Hotel,334,2,5,10,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Group,0,0,0
Resort Hotel,334,2,5,20,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Group,0,0,0
Resort Hotel,334,2,5,5,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Group,0,0,0
Resort Hotel,21,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117,0,0
Resort Hotel,9,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.5,0,1
Resort Hotel,50,1,0,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,59.4,0,1
Resort Hotel,37,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,56,0,3
Resort Hotel,37,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,56,0,3
Resort Hotel,73,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,65,0,3
Resort Hotel,92,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,86.5,0,0
Resort Hotel,72,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,45,0,2
Resort Hotel,82,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,55.14,0,2
Resort Hotel,119,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,40.5,0,1
Resort Hotel,119,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,40.5,0,1
Resort Hotel,33,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,56,0,2
Resort Hotel,125,3,8,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,62,0,0
Resort Hotel,106,0,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,95,0,2
Resort Hotel,197,2,9,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,42.3,0,2
Resort Hotel,1,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,37,0,0
